Date,Region,Manufacturer,Measure,Frequency,Value,DateLabel,DateKey
2024-09-30,European Union (EU),Hyundai Group,TTM,M,855392,2024-09,1727654400000
2024-09-30,European Union (EU),Hyundai Group,UNITS,M,62584,2024-09,1727654400000
2024-09-30,European Union (EU),Hyundai Group,YTD,M,641775,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar,TTM,M,6952,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar,UNITS,M,326,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar,YTD,M,4738,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar Land Rover Group,TTM,M,65477,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar Land Rover Group,UNITS,M,4440,2024-09,1727654400000
2024-09-30,European Union (EU),Jaguar Land Rover Group,YTD,M,48857,2024-09,1727654400000
2024-09-30,European Union (EU),Jeep,TTM,M,124538,2024-09,1727654400000
2024-09-30,European Union (EU),Jeep,UNITS,M,9334,2024-09,1727654400000
2024-09-30,European Union (EU),Jeep,YTD,M,93918,2024-09,1727654400000
2024-09-30,European Union (EU),Kia,TTM,M,422342,2024-09,1727654400000
2024-09-30,European Union (EU),Kia,UNITS,M,32185,2024-09,1727654400000
2024-09-30,European Union (EU),Kia,YTD,M,317981,2024-09,1727654400000
2024-09-30,European Union (EU),Lancia/Chrysler,TTM,M,42481,2024-09,1727654400000
2024-09-30,European Union (EU),Lancia/Chrysler,UNITS,M,1081,2024-09,1727654400000
2024-09-30,European Union (EU),Lancia/Chrysler,YTD,M,31215,2024-09,1727654400000
2024-09-30,European Union (EU),Land Rover,TTM,M,58525,2024-09,1727654400000
2024-09-30,European Union (EU),Land Rover,UNITS,M,4114,2024-09,1727654400000
2024-09-30,European Union (EU),Land Rover,YTD,M,44119,2024-09,1727654400000
2024-09-30,European Union (EU),Lexus,TTM,M,62125,2024-09,1727654400000
2024-09-30,European Union (EU),Lexus,UNITS,M,5124,2024-09,1727654400000
2024-09-30,European Union (EU),Lexus,YTD,M,50908,2024-09,1727654400000
2024-09-30,European Union (EU),Mazda,TTM,M,143985,2024-09,1727654400000
2024-09-30,European Union (EU),Mazda,UNITS,M,10567,2024-09,1727654400000
2024-09-30,European Union (EU),Mazda,YTD,M,107696,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes,TTM,M,576787,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes,UNITS,M,48932,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes,YTD,M,423907,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes-Benz,TTM,M,592023,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes-Benz,UNITS,M,48981,2024-09,1727654400000
2024-09-30,European Union (EU),Mercedes-Benz,YTD,M,431447,2024-09,1727654400000
2024-09-30,European Union (EU),Mini,TTM,M,109606,2024-09,1727654400000
2024-09-30,European Union (EU),Mini,UNITS,M,11539,2024-09,1727654400000
2024-09-30,European Union (EU),Mini,YTD,M,74773,2024-09,1727654400000
2024-09-30,European Union (EU),Mitsubishi,TTM,M,65082,2024-09,1727654400000
2024-09-30,European Union (EU),Mitsubishi,UNITS,M,3178,2024-09,1727654400000
2024-09-30,European Union (EU),Mitsubishi,YTD,M,53028,2024-09,1727654400000
2024-09-30,European Union (EU),Nissan,TTM,M,218231,2024-09,1727654400000
2024-09-30,European Union (EU),Nissan,UNITS,M,12947,2024-09,1727654400000
2024-09-30,European Union (EU),Nissan,YTD,M,167374,2024-09,1727654400000
2024-09-30,European Union (EU),Opel/Vauxhall,TTM,M,343085,2024-09,1727654400000
2024-09-30,European Union (EU),Opel/Vauxhall,UNITS,M,24234,2024-09,1727654400000
2024-09-30,European Union (EU),Opel/Vauxhall,YTD,M,266864,2024-09,1727654400000
2024-09-30,European Union (EU),Peugeot,TTM,M,556918,2024-09,1727654400000
2024-09-30,European Union (EU),Peugeot,UNITS,M,44913,2024-09,1727654400000
2024-09-30,European Union (EU),Peugeot,YTD,M,439158,2024-09,1727654400000
2024-09-30,European Union (EU),Porsche,TTM,M,77033,2024-09,1727654400000
2024-09-30,European Union (EU),Porsche,UNITS,M,5401,2024-09,1727654400000
2024-09-30,European Union (EU),Porsche,YTD,M,60598,2024-09,1727654400000
2024-09-30,European Union (EU),Renault,TTM,M,626725,2024-09,1727654400000
2024-09-30,European Union (EU),Renault,UNITS,M,52064,2024-09,1727654400000
2024-09-30,European Union (EU),Renault,YTD,M,464560,2024-09,1727654400000
2024-09-30,European Union (EU),Renault Group,TTM,M,1157448,2024-09,1727654400000
2024-09-30,European Union (EU),Renault Group,UNITS,M,88106,2024-09,1727654400000
2024-09-30,European Union (EU),Renault Group,YTD,M,865018,2024-09,1727654400000
2024-09-30,European Union (EU),SAIC Motor,TTM,M,160900,2024-09,1727654400000
2024-09-30,European Union (EU),SAIC Motor,UNITS,M,10271,2024-09,1727654400000
2024-09-30,European Union (EU),SAIC Motor,YTD,M,114396,2024-09,1727654400000
2024-09-30,European Union (EU),Seat,TTM,M,222042,2024-09,1727654400000
2024-09-30,European Union (EU),Seat,UNITS,M,14903,2024-09,1727654400000
2024-09-30,European Union (EU),Seat,YTD,M,175460,2024-09,1727654400000
2024-09-30,European Union (EU),Skoda,TTM,M,630721,2024-09,1727654400000
2024-09-30,European Union (EU),Skoda,UNITS,M,55797,2024-09,1727654400000
2024-09-30,European Union (EU),Skoda,YTD,M,483761,2024-09,1727654400000
2024-09-30,European Union (EU),Smart,TTM,M,22133,2024-09,1727654400000
2024-09-30,European Union (EU),Smart,UNITS,M,40,2024-09,1727654400000
2024-09-30,European Union (EU),Smart,YTD,M,14437,2024-09,1727654400000
2024-09-30,European Union (EU),Stellantis,TTM,M,1827814,2024-09,1727654400000
2024-09-30,European Union (EU),Stellantis,UNITS,M,120630,2024-09,1727654400000
2024-09-30,European Union (EU),Stellantis,YTD,M,1411850,2024-09,1727654400000
2024-09-30,European Union (EU),Suzuki,TTM,M,178577,2024-09,1727654400000
2024-09-30,European Union (EU),Suzuki,UNITS,M,13526,2024-09,1727654400000
2024-09-30,European Union (EU),Suzuki,YTD,M,138134,2024-09,1727654400000
2024-09-30,European Union (EU),Tesla,TTM,M,274614,2024-09,1727654400000
2024-09-30,European Union (EU),Tesla,UNITS,M,31535,2024-09,1727654400000
2024-09-30,European Union (EU),Tesla,YTD,M,198495,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota,TTM,M,832503,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota,UNITS,M,57482,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota,YTD,M,659380,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota Group,TTM,M,894628,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota Group,UNITS,M,62606,2024-09,1727654400000
2024-09-30,European Union (EU),Toyota Group,YTD,M,710288,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen,TTM,M,1141572,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen,UNITS,M,89339,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen,YTD,M,865483,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen Group,TTM,M,2786585,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen Group,UNITS,M,217283,2024-09,1727654400000
2024-09-30,European Union (EU),Volkswagen Group,YTD,M,2114620,2024-09,1727654400000
2024-09-30,European Union (EU),Volvo Cars,TTM,M,278125,2024-09,1727654400000
2024-09-30,European Union (EU),Volvo Cars,UNITS,M,18843,2024-09,1727654400000
2024-09-30,European Union (EU),Volvo Cars,YTD,M,213661,2024-09,1727654400000
2024-10-31,EU + EFTA + UK,Alfa Romeo,TTM,M,46595,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Alfa Romeo,UNITS,M,3485,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Alfa Romeo,YTD,M,37641,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Alpine,TTM,M,4718,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Alpine,UNITS,M,289,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Alpine,YTD,M,3428,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Audi,TTM,M,705726,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Audi,UNITS,M,54552,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Audi,YTD,M,576997,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW,TTM,M,792952,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW,UNITS,M,64538,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW,YTD,M,653820,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW Group,TTM,M,943014,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW Group,UNITS,M,77066,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BMW Group,YTD,M,768193,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BYD,TTM,M,18148,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BYD,UNITS,M,5695,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,BYD,YTD,M,18148,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Citroen,TTM,M,382213,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Citroen,UNITS,M,22926,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Citroen,YTD,M,325314,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Cupra,TTM,M,221434,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Cupra,UNITS,M,19465,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Cupra,YTD,M,182723,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,DS,TTM,M,40916,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,DS,UNITS,M,2890,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,DS,YTD,M,32840,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Dacia,TTM,M,594475,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Dacia,UNITS,M,45633,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Dacia,YTD,M,493721,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Fiat,TTM,M,348193,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Fiat,UNITS,M,18735,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Fiat,YTD,M,287457,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Ford,TTM,M,444643,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Ford,UNITS,M,35670,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Ford,YTD,M,358645,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Honda,TTM,M,74036,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Honda,UNITS,M,5223,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Honda,YTD,M,64736,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai,TTM,M,560048,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai,UNITS,M,41488,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai,YTD,M,465354,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai Group,TTM,M,1112421,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai Group,UNITS,M,82734,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Hyundai Group,YTD,M,928864,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar,TTM,M,24775,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar,UNITS,M,1693,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar,YTD,M,20412,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar Land Rover Group,TTM,M,154559,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar Land Rover Group,UNITS,M,9574,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jaguar Land Rover Group,YTD,M,129313,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jeep,TTM,M,135005,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jeep,UNITS,M,11555,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Jeep,YTD,M,113823,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Kia,TTM,M,552373,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Kia,UNITS,M,41246,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Kia,YTD,M,463510,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lancia/Chrysler,TTM,M,41783,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lancia/Chrysler,UNITS,M,880,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lancia/Chrysler,YTD,M,34243,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Land Rover,TTM,M,129784,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Land Rover,UNITS,M,7881,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Land Rover,YTD,M,108901,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lexus,TTM,M,74264,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lexus,UNITS,M,6957,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Lexus,YTD,M,61960,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mazda,TTM,M,173303,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mazda,UNITS,M,12454,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mazda,YTD,M,141204,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes,TTM,M,708472,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes,UNITS,M,61547,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes,YTD,M,580362,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes-Benz,TTM,M,701381,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes-Benz,UNITS,M,57921,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mercedes-Benz,YTD,M,567919,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mini,TTM,M,150062,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mini,UNITS,M,12528,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mini,YTD,M,114373,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mitsubishi,TTM,M,59999,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mitsubishi,UNITS,M,4063,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Mitsubishi,YTD,M,51383,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Nissan,TTM,M,315278,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Nissan,UNITS,M,20817,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Nissan,YTD,M,263304,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Opel/Vauxhall,TTM,M,444333,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Opel/Vauxhall,UNITS,M,31490,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Opel/Vauxhall,YTD,M,366677,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Peugeot,TTM,M,653851,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Peugeot,UNITS,M,58032,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Peugeot,YTD,M,551567,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Porsche,TTM,M,104246,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Porsche,UNITS,M,10382,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Porsche,YTD,M,88032,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault,TTM,M,707365,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault,UNITS,M,56687,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault,YTD,M,564819,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault Group,TTM,M,1306558,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault Group,UNITS,M,102609,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Renault Group,YTD,M,1061968,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,SAIC Motor,TTM,M,261496,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,SAIC Motor,UNITS,M,17552,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,SAIC Motor,YTD,M,208163,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Seat,TTM,M,280738,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Seat,UNITS,M,16947,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Seat,YTD,M,236286,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Skoda,TTM,M,747341,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Skoda,UNITS,M,71607,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Skoda,YTD,M,630946,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Smart,TTM,M,33639,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Smart,UNITS,M,3201,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Smart,YTD,M,28287,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Stellantis,TTM,M,2099707,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Stellantis,UNITS,M,150436,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Stellantis,YTD,M,1754909,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Suzuki,TTM,M,207886,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Suzuki,UNITS,M,14473,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Suzuki,YTD,M,175490,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Tesla,TTM,M,310109,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Tesla,UNITS,M,13519,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Tesla,YTD,M,222276,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota,TTM,M,925589,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota,UNITS,M,77914,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota,YTD,M,784632,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota Group,TTM,M,999853,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota Group,UNITS,M,84871,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Toyota Group,YTD,M,846592,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen,TTM,M,1412553,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen,UNITS,M,116321,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen,YTD,M,1157758,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen Group,TTM,M,3480963,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen Group,UNITS,M,289787,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volkswagen Group,YTD,M,2880271,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volvo Cars,TTM,M,372962,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volvo Cars,UNITS,M,30497,2024-10,1730332800000
2024-10-31,EU + EFTA + UK,Volvo Cars,YTD,M,315574,2024-10,1730332800000
2024-10-31,European Union (EU),Alfa Romeo,TTM,M,42509,2024-10,1730332800000
2024-10-31,European Union (EU),Alfa Romeo,UNITS,M,3249,2024-10,1730332800000
2024-10-31,European Union (EU),Alfa Romeo,YTD,M,35115,2024-10,1730332800000
2024-10-31,European Union (EU),Alpine,TTM,M,3997,2024-10,1730332800000
2024-10-31,European Union (EU),Alpine,UNITS,M,262,2024-10,1730332800000
2024-10-31,European Union (EU),Alpine,YTD,M,2988,2024-10,1730332800000
2024-10-31,European Union (EU),Audi,TTM,M,527520,2024-10,1730332800000
2024-10-31,European Union (EU),Audi,UNITS,M,43312,2024-10,1730332800000
2024-10-31,European Union (EU),Audi,YTD,M,434832,2024-10,1730332800000
2024-10-31,European Union (EU),BMW,TTM,M,628683,2024-10,1730332800000
2024-10-31,European Union (EU),BMW,UNITS,M,52784,2024-10,1730332800000
2024-10-31,European Union (EU),BMW,YTD,M,513981,2024-10,1730332800000
2024-10-31,European Union (EU),BMW Group,TTM,M,736200,2024-10,1730332800000
2024-10-31,European Union (EU),BMW Group,UNITS,M,60999,2024-10,1730332800000
2024-10-31,European Union (EU),BMW Group,YTD,M,596969,2024-10,1730332800000
2024-10-31,European Union (EU),BYD,TTM,M,14273,2024-10,1730332800000
2024-10-31,European Union (EU),BYD,UNITS,M,4525,2024-10,1730332800000
2024-10-31,European Union (EU),BYD,YTD,M,14273,2024-10,1730332800000
2024-10-31,European Union (EU),Citroen,TTM,M,335332,2024-10,1730332800000
2024-10-31,European Union (EU),Citroen,UNITS,M,19687,2024-10,1730332800000
2024-10-31,European Union (EU),Citroen,YTD,M,291264,2024-10,1730332800000
2024-10-31,European Union (EU),Cupra,TTM,M,179457,2024-10,1730332800000
2024-10-31,European Union (EU),Cupra,UNITS,M,16965,2024-10,1730332800000
2024-10-31,European Union (EU),Cupra,YTD,M,150006,2024-10,1730332800000
2024-10-31,European Union (EU),DS,TTM,M,36901,2024-10,1730332800000
2024-10-31,European Union (EU),DS,UNITS,M,2776,2024-10,1730332800000
2024-10-31,European Union (EU),DS,YTD,M,31548,2024-10,1730332800000
2024-10-31,European Union (EU),Dacia,TTM,M,525462,2024-10,1730332800000
2024-10-31,European Union (EU),Dacia,UNITS,M,42453,2024-10,1730332800000
2024-10-31,European Union (EU),Dacia,YTD,M,440185,2024-10,1730332800000
2024-10-31,European Union (EU),Fiat,TTM,M,313837,2024-10,1730332800000
2024-10-31,European Union (EU),Fiat,UNITS,M,17630,2024-10,1730332800000
2024-10-31,European Union (EU),Fiat,YTD,M,262142,2024-10,1730332800000
2024-10-31,European Union (EU),Ford,TTM,M,317319,2024-10,1730332800000
2024-10-31,European Union (EU),Ford,UNITS,M,26159,2024-10,1730332800000
2024-10-31,European Union (EU),Ford,YTD,M,265476,2024-10,1730332800000
2024-10-31,European Union (EU),Honda,TTM,M,43225,2024-10,1730332800000
2024-10-31,European Union (EU),Honda,UNITS,M,3588,2024-10,1730332800000
2024-10-31,European Union (EU),Honda,YTD,M,36879,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai,TTM,M,430766,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai,UNITS,M,33458,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai,YTD,M,357252,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai Group,TTM,M,846408,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai Group,UNITS,M,65527,2024-10,1730332800000
2024-10-31,European Union (EU),Hyundai Group,YTD,M,707302,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar,TTM,M,6388,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar,UNITS,M,266,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar,YTD,M,5004,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar Land Rover Group,TTM,M,63887,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar Land Rover Group,UNITS,M,3925,2024-10,1730332800000
2024-10-31,European Union (EU),Jaguar Land Rover Group,YTD,M,52782,2024-10,1730332800000
2024-10-31,European Union (EU),Jeep,TTM,M,123298,2024-10,1730332800000
2024-10-31,European Union (EU),Jeep,UNITS,M,10369,2024-10,1730332800000
2024-10-31,European Union (EU),Jeep,YTD,M,104287,2024-10,1730332800000
2024-10-31,European Union (EU),Kia,TTM,M,415642,2024-10,1730332800000
2024-10-31,European Union (EU),Kia,UNITS,M,32069,2024-10,1730332800000
2024-10-31,European Union (EU),Kia,YTD,M,350050,2024-10,1730332800000
2024-10-31,European Union (EU),Lancia/Chrysler,TTM,M,39122,2024-10,1730332800000
2024-10-31,European Union (EU),Lancia/Chrysler,UNITS,M,879,2024-10,1730332800000
2024-10-31,European Union (EU),Lancia/Chrysler,YTD,M,32094,2024-10,1730332800000
2024-10-31,European Union (EU),Land Rover,TTM,M,57499,2024-10,1730332800000
2024-10-31,European Union (EU),Land Rover,UNITS,M,3659,2024-10,1730332800000
2024-10-31,European Union (EU),Land Rover,YTD,M,47778,2024-10,1730332800000
2024-10-31,European Union (EU),Lexus,TTM,M,63947,2024-10,1730332800000
2024-10-31,European Union (EU),Lexus,UNITS,M,5414,2024-10,1730332800000
2024-10-31,European Union (EU),Lexus,YTD,M,56322,2024-10,1730332800000
2024-10-31,European Union (EU),Mazda,TTM,M,142417,2024-10,1730332800000
2024-10-31,European Union (EU),Mazda,UNITS,M,10360,2024-10,1730332800000
2024-10-31,European Union (EU),Mazda,YTD,M,118056,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes,TTM,M,578558,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes,UNITS,M,47768,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes,YTD,M,471675,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes-Benz,TTM,M,591606,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes-Benz,UNITS,M,47875,2024-10,1730332800000
2024-10-31,European Union (EU),Mercedes-Benz,YTD,M,479322,2024-10,1730332800000
2024-10-31,European Union (EU),Mini,TTM,M,107517,2024-10,1730332800000
2024-10-31,European Union (EU),Mini,UNITS,M,8215,2024-10,1730332800000
2024-10-31,European Union (EU),Mini,YTD,M,82988,2024-10,1730332800000
2024-10-31,European Union (EU),Mitsubishi,TTM,M,65412,2024-10,1730332800000
2024-10-31,European Union (EU),Mitsubishi,UNITS,M,3930,2024-10,1730332800000
2024-10-31,European Union (EU),Mitsubishi,YTD,M,56958,2024-10,1730332800000
2024-10-31,European Union (EU),Nissan,TTM,M,215981,2024-10,1730332800000
2024-10-31,European Union (EU),Nissan,UNITS,M,14498,2024-10,1730332800000
2024-10-31,European Union (EU),Nissan,YTD,M,181872,2024-10,1730332800000
2024-10-31,European Union (EU),Opel/Vauxhall,TTM,M,342500,2024-10,1730332800000
2024-10-31,European Union (EU),Opel/Vauxhall,UNITS,M,26194,2024-10,1730332800000
2024-10-31,European Union (EU),Opel/Vauxhall,YTD,M,293058,2024-10,1730332800000
2024-10-31,European Union (EU),Peugeot,TTM,M,562468,2024-10,1730332800000
2024-10-31,European Union (EU),Peugeot,UNITS,M,49891,2024-10,1730332800000
2024-10-31,European Union (EU),Peugeot,YTD,M,489049,2024-10,1730332800000
2024-10-31,European Union (EU),Porsche,TTM,M,77315,2024-10,1730332800000
2024-10-31,European Union (EU),Porsche,UNITS,M,7606,2024-10,1730332800000
2024-10-31,European Union (EU),Porsche,YTD,M,68204,2024-10,1730332800000
2024-10-31,European Union (EU),Renault,TTM,M,626410,2024-10,1730332800000
2024-10-31,European Union (EU),Renault,UNITS,M,51306,2024-10,1730332800000
2024-10-31,European Union (EU),Renault,YTD,M,515866,2024-10,1730332800000
2024-10-31,European Union (EU),Renault Group,TTM,M,1155869,2024-10,1730332800000
2024-10-31,European Union (EU),Renault Group,UNITS,M,94021,2024-10,1730332800000
2024-10-31,European Union (EU),Renault Group,YTD,M,959039,2024-10,1730332800000
2024-10-31,European Union (EU),SAIC Motor,TTM,M,160036,2024-10,1730332800000
2024-10-31,European Union (EU),SAIC Motor,UNITS,M,12079,2024-10,1730332800000
2024-10-31,European Union (EU),SAIC Motor,YTD,M,126475,2024-10,1730332800000
2024-10-31,European Union (EU),Seat,TTM,M,223653,2024-10,1730332800000
